Id;fecha_version;POS;designation;engine;model_type;type;pn;nsn;GESA_NORM;GESA_NORMALIZADO;fg_code;fg_description;fg_code_description;weight;weight_txt;measurement;TIPOARTICULO;PAG;BOM_no;esquema_general;exp_motor;exp_categorias;atributo;SUST_TIPO;new_pn_relacionado;old_pn_relacionados;EN_EXCEL_SUSTITUCION;ruta_foto;exp_imagenes
RB-12V4000M40A-002154;;4550;HEX SCREW;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M90, 20V4000M93;12VM40A, 12VM53, 12VM70, 16VM61, 16VM90, 20VM93;;204017006007;5305124003878;;;507;;507;0.009 KGM;0.009 KGM;M 6 X 40;;223, 232, 253, 304, 319, 332, 349, 392, 590, 656, 667, 734, 788, 818, 1184, 1580;XS526500.00023;12V4000M40A-0330-01.webp, 12V4000M40A-0330-02.webp, 12V4000M40A-0331-01.webp, 12V4000M53-0300-01.webp, 12V4000M53-0300-02.webp, 12V4000M53-0301-01.webp, 12V4000M53-0301-02.webp, 12V4000M53-0302-01.webp, 12V4000M53-0302-02.webp, 12V4000M53-0303-01.webp, 12V4000M53-0663-01.webp, 12V4000M53-0663-02.webp, 12V4000M53-0664-01.webp, 12V4000M53-0664-02.webp, 12V4000M53-0665-01.webp, 12V4000M53-0665-02.webp, 12V4000M53-0666-01.webp, 12V4000M70-0247-01.webp, 12V4000M70-0247-02.webp, 12V4000M70-0248-01.webp, 12V4000M70-0248-02.webp, 12V4000M70-0249-01.webp, 12V4000M70-0249-02.webp, 12V4000M70-0250-01.webp, 12V4000M70-0250-02.webp, 12V4000M70-0251-01.webp, 12V4000M70-0316-01.webp, 12V4000M70-0316-02.webp, 12V4000M70-0317-01.webp, 12V4000M70-0584-01.webp, 12V4000M70-0584-02.webp, 12V4000M70-0585-01.webp, 12V4000M70-0585-02.webp, 12V4000M70-0586-01.webp, 12V4000M70-0586-02.webp, 12V4000M70-0587-01.webp, 12V4000M70-0587-02.webp, 12V4000M70-0588-01.webp, 12V4000M70-0653-01.webp, 12V4000M70-0653-02.webp, 12V4000M70-0654-01.webp, 16V4000M61-0227-01.webp, 16V4000M61-0227-02.webp, 16V4000M61-0228-01.webp, 16V4000M61-0228-02.webp, 16V4000M61-0229-01.webp, 16V4000M61-0229-02.webp, 16V4000M61-0230-01.webp, 16V4000M61-0230-02.webp, 16V4000M61-0231-01.webp, 16V4000M61-0347-01.webp, 16V4000M61-0347-02.webp, 16V4000M61-0348-01.webp, 16V4000M61-0729-01.webp, 16V4000M61-0729-02.webp, 16V4000M61-0730-01.webp, 16V4000M61-0730-02.webp, 16V4000M61-0731-01.webp, 16V4000M61-0731-02.webp, 16V4000M61-0732-01.webp, 16V4000M61-0732-02.webp, 16V4000M61-0733-01.webp, 16V4000M61-0816-01.webp, 16V4000M61-0816-02.webp, 16V4000M61-0817-01.webp, 16V4000M90-0216-01.webp, 16V4000M90-0216-02.webp, 16V4000M90-0217-01.webp, 16V4000M90-0217-02.webp, 16V4000M90-0218-01.webp, 16V4000M90-0218-02.webp, 16V4000M90-0219-01.webp, 16V4000M90-0219-02.webp, 16V4000M90-0220-01.webp, 16V4000M90-0316-01.webp, 16V4000M90-0316-02.webp, 16V4000M90-0317-01.webp, 20V4000M93-0392-01.webp, 20V4000M93-0788-01.webp, 20V4000M93-1184-01.webp, 20V4000M93-1580-01.webp;12V4000M40A, 12V4000M53, 12V4000M70, 16V4000M61, 16V4000M90, 20V4000M93;12VM40A-507, 12VM53-500, 12VM70-200, 12VM70-507, 16VM61-200, 16VM61-507, 16VM90-202, 16VM90-507, 20VM93-508;;Superseded;204017006002;204017006007;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0301-01-1850.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0664-01-1850.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0249-02-3460.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0316-02-4550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0586-02-3460.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0653-02-4550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0229-02-3480.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0347-02-4550.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0731-02-3480.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M61-0816-02-4550.webp
RB-12V4000M53-001215;;3500;HEX SCREW;12V4000M53;12VM53;;204017012000;5305123871173;;;140;EXHAUST SYSTEM;140 EXHAUST SYSTEM;0.058 KGM;0.058 KGM;M 12 X 60;;164;XS594140.00085;12V4000M53-0162-01.webp, 12V4000M53-0162-02.webp;12V4000M53;12VM53-140;;Superseded;204017012032;204017012000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0162-01-3500.webp
RB-12V4000M40A-001618;;450;BEARING CYLINDRICAL ROLLER;12V4000M40A;12VM40A;;205412402007;3110123258171;;;;;;0.416 KGM;0.416 KGM;NU208;;247;X52420200011;12V4000M40A-0247-01.webp;12V4000M40A;;;Superseded;705100502035;005412270048, 205412402007, 06.32570-7000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-002457;;100;CYL. ROLLER BEARING;16V4000M73;16VM73;;205412422009;3110123850596;;;;;;0.539 KGM;0.539 KGM;NU2208;;294;X59420700008;16V4000M73-0294-01.webp;16V4000M73;;;Superseded;205412422005;005412270050, 205412422009;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0294-01-100.webp
RB-12V4000M40A-000102;;80;CONICAL SPR. WASHER;12V4000M40A;12VM40A;;206796012000;5310123534639;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.011 KGM;0.011 KGM;12;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;006796012100;206796012000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001699;;65;FITTING TEE;12V4000M40A;12VM40A;;207619006000;4730121241079;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.048 KGM;0.048 KGM;DN 6 / M14X1,5;;257;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;5569970574;207619006000, 007619006000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001560;;410;TEE;12V4000M40A;12VM40A;;207619025000;4730123601983;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.464 KGM;0.464 KGM;DN 25 / M38X1,5;;243;XK526200.746010-01;12V4000M40A-0243-01.webp;12V4000M40A;12VM40A-202;;Superseded;5569971074;207619025000, 007619025000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-20V4000M93L-002683;;2660;HEX SCREW;20V4000M93L;20VM93L;;304014008002;5305123533494;;;202;;202;0.025 KGM;0.025 KGM;M 8 X 65;;1398, 1778;XS596200.00026;20V4000M93L-1391-01.webp, 20V4000M93L-1391-02.webp, 20V4000M93L-1392-01.webp, 20V4000M93L-1392-02.webp, 20V4000M93L-1393-01.webp, 20V4000M93L-1393-02.webp, 20V4000M93L-1771-01.webp, 20V4000M93L-1771-02.webp, 20V4000M93L-1772-01.webp, 20V4000M93L-1772-02.webp, 20V4000M93L-1773-01.webp, 20V4000M93L-1773-02.webp;20V4000M93L;20VM93L-202;;Superseded;9909906416;304014008002;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1393-01-2660.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1773-01-2660.webp
RB-12V4000M40A-000108;;130;HEX SCREW;12V4000M40A;12VM40A;;304017008000;5305123305489;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.012 KGM;0.012 KGM;M 8 X 20;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008079;0039905801, 304017008000, 304017008007, 914005008010, 000933008147, 000933008036, 06.01283-1113, 000933008108, 23506222, DDE 23506222, 5241310020;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000108;;130;HEX SCREW;12V4000M40A;12VM40A;;304017008007;5305123305489;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.012 KGM;0.012 KGM;M 8 X 20;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008079;0039905801, 304017008000, 304017008007, 914005008010, 000933008147, 000933008036, 06.01283-1113, 000933008108, 23506222, DDE 23506222, 5241310020;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000112;;155;HEX SCREW;12V4000M40A;12VM40A;;304017008010;5305123341818;;;16;END HOUSING, DRIVING END AND FREE END;16 END HOUSING, DRIVING END AND FREE END;0.013 KGM;0.013 KGM;M 8 X 25;;26;010.00365;12V4000M40A-0026-01.webp;12V4000M40A;12VM40A-16;;Superseded;304017008081;304017008010, 000933008153, 06.01283-1115, 000933008057, 000933008115;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000147;;250;HEX SCREW;12V4000M40A;12VM40A;;304017008027;5305123370503;;;18;CRANKCASE BREATHER;18 CRANKCASE BREATHER;0.015 KGM;0.015 KGM;M 8 X 30;;29;010.00367;12V4000M40A-0029-01.webp;12V4000M40A;12VM40A-18;;Superseded;304017008083;000601008107, 304017008027, 000931008028, 000933008197, 000933008152, 000933008071, 000933008117;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-000554;;460;HEX SCREW;16V4000M73;16VM73;;304017008036;5305123635676;;;77;INJECTION LINE / HP FUEL LINE;77 INJECTION LINE / HP FUEL LINE;0.023 KGM;0.023 KGM;M 8 X 55;;106;XS595070.00006;16V4000M73-0106-01.webp;16V4000M73;16VM73-77;;Superseded;304017008091;000933008245, 304017008036;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0106-01-460.webp
RB-12V4000M53-000264;;6870;HEX SCREW;12V4000M53;12VM53;;304017008052;5305123575577;;;18;CRANKCASE BREATHER;18 CRANKCASE BREATHER;0.03 KGM;0.03 KGM;M 8 X 80;;42;XS594010.00077;12V4000M53-0038-01.webp, 12V4000M53-0038-02.webp, 12V4000M53-0039-01.webp, 12V4000M53-0039-02.webp;12V4000M53;12VM53-18;;Superseded;000000001463;304017008052;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0039-02-6870.webp
RB-12V4000M53-000540;;60;HEX SCREW;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53, 16VM73, 16VM73L, 20VM93, 20VM93L;;304017010032;5305123554127;;;77;;77;0.042 KGM;0.042 KGM;M 10 X 65;;92, 101, 105, 106, 123, 127, 136, 137, 138, 151, 156, 456, 460, 482, 492, 493, 501, 505, 533, 552, 577, 608, 621, 814, 846, 859, 897, 922, 929, 948, 953, 966, 1169, 1201, 1203, 1214, 1235, 1254, 1265, 1293, 1296, 1308, 1325, 1344, 1576, 1612, 1631;XS594070.00020;12V4000M53-0100-01.webp, 12V4000M53-0100-02.webp, 12V4000M53-0101-01.webp, 12V4000M53-0127-01.webp, 12V4000M53-0138-01.webp, 12V4000M53-0455-01.webp, 12V4000M53-0455-02.webp, 12V4000M53-0456-01.webp, 12V4000M53-0482-01.webp, 12V4000M53-0493-01.webp, 16V4000M73-0106-01.webp, 16V4000M73-0138-01.webp, 16V4000M73-0151-01.webp, 16V4000M73-0460-01.webp, 16V4000M73-0492-01.webp, 16V4000M73-0505-01.webp, 16V4000M73-0814-01.webp, 16V4000M73-0846-01.webp, 16V4000M73-0859-01.webp, 16V4000M73-1169-01.webp, 16V4000M73-1201-01.webp, 16V4000M73-1214-01.webp, 16V4000M73L-0092-01.webp, 16V4000M73L-0123-01.webp, 16V4000M73L-0136-01.webp, 16V4000M73L-0577-01.webp, 16V4000M73L-0608-01.webp, 16V4000M73L-0621-01.webp, 16V4000M73L-0922-01.webp, 16V4000M73L-0953-01.webp, 16V4000M73L-0966-01.webp, 16V4000M73L-1265-01.webp, 16V4000M73L-1296-01.webp, 16V4000M73L-1308-01.webp, 20V4000M93-0105-01.webp, 20V4000M93-0137-01.webp, 20V4000M93-0156-01.webp, 20V4000M93-0501-01.webp, 20V4000M93-0533-01.webp, 20V4000M93-0552-01.webp, 20V4000M93-0897-01.webp, 20V4000M93-0929-01.webp, 20V4000M93-0948-01.webp, 20V4000M93-1293-01.webp, 20V4000M93-1325-01.webp, 20V4000M93-1344-01.webp, 20V4000M93L-1203-01.webp, 20V4000M93L-1235-01.webp, 20V4000M93L-1254-01.webp, 20V4000M93L-1576-01.webp, 20V4000M93L-1612-01.webp, 20V4000M93L-1631-01.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53-77, 12VM53-101, 12VM53-111, 16VM73-77, 16VM73-101, 16VM73-110, 16VM73L-77, 16VM73L-100, 16VM73L-110, 20VM93-77, 20VM93-101, 20VM93-114, 20VM93L-77, 20VM93L-101, 20VM93L-110;;Superseded;9909902417;304017010032;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0100-01-60.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0127-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0138-01-900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0455-01-60.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0482-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0493-01-900.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0106-01-200.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0138-01-90.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0151-01-155.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0460-01-200.webp
RB-12V4000M70-002143;;25;HEX SCREW;12V4000M70;12VM70;;304017012017;5305121996418;;;241;;241;0.049 KGM;0.049 KGM;M 12 X 45;;299;240.00000;12V4000M70-0299-01.webp;12V4000M70;12VM70-241;;Superseded;000933012120;304017012017, 000931012139;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M70-0299-01-25.webp
RB-12V4000M40A-002408;;570;HEX NUT;12V4000M40A;12VM40A;;304032003003;5310121446201;;;;;;0.001 KGM;0.001 KGM;M 3;;358;5185302185;12V4000M40A-0356-01.webp, 12V4000M40A-0356-02.webp, 12V4000M40A-0357-01.webp;12V4000M40A;;;Superseded;000934003002;304032003003, 000934003000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-002092;;450;HEX NUT;12V4000M53, 20V4000M93, 20V4000M93L;12VM53, 20VM93, 20VM93L;;304032016003;5310145360397;;;202;;202;0.034 KGM;0.034 KGM;M 16;;250, 266, 605, 662, 1058, 1406, 1454, 1786;XS593990.00034;12V4000M53-0250-01.webp, 12V4000M53-0605-01.webp, 20V4000M93-0266-01.webp, 20V4000M93-0662-01.webp, 20V4000M93-1058-01.webp, 20V4000M93-1454-01.webp, 20V4000M93L-1406-01.webp, 20V4000M93L-1786-01.webp;12V4000M53, 20V4000M93, 20V4000M93L;12VM53-202, 20VM93-202, 20VM93L-205;;Superseded;000934016019;304032016003, 06.11184-0118, 06111840118, 000934016012, 000934016000;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0250-01-450.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0605-01-450.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0266-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-0662-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1058-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93-1454-01-120.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1406-01-400.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/20V4000M93L-1786-01-400.webp
RB-12V4000M53-002344;;40;HEX NUT;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53, 16VM73, 16VM73L, 20VM93, 20VM93L;;304032020001;5310124003079;;;231;;231;0.063 KGM;0.063 KGM;M 20;;284, 285, 287, 288, 303, 304, 322, 323, 335, 644, 645, 657, 658, 718, 719, 731, 770, 771, 1012, 1013, 1112, 1113, 1114, 1115, 1127, 1366, 1367, 1416, 1434, 1447, 1448, 1510, 1511, 1523, 1796, 1814;XS527230.00015;12V4000M53-0287-01.webp, 12V4000M53-0288-01.webp, 12V4000M53-0644-01.webp, 12V4000M53-0645-01.webp, 16V4000M73-0303-01.webp, 16V4000M73-0304-01.webp, 16V4000M73-0657-01.webp, 16V4000M73-0658-01.webp, 16V4000M73-1012-01.webp, 16V4000M73-1013-01.webp, 16V4000M73-1366-01.webp, 16V4000M73-1367-01.webp, 16V4000M73L-0284-01.webp, 16V4000M73L-0285-01.webp, 16V4000M73L-0770-01.webp, 16V4000M73L-0771-01.webp, 16V4000M73L-1112-01.webp, 16V4000M73L-1113-01.webp, 16V4000M73L-1447-01.webp, 16V4000M73L-1448-01.webp, 20V4000M93-0322-01.webp, 20V4000M93-0323-01.webp, 20V4000M93-0335-01.webp, 20V4000M93-0718-01.webp, 20V4000M93-0719-01.webp, 20V4000M93-0731-01.webp, 20V4000M93-1114-01.webp, 20V4000M93-1115-01.webp, 20V4000M93-1127-01.webp, 20V4000M93-1510-01.webp, 20V4000M93-1511-01.webp, 20V4000M93-1523-01.webp, 20V4000M93L-1416-01.webp, 20V4000M93L-1434-01.webp, 20V4000M93L-1796-01.webp, 20V4000M93L-1814-01.webp;12V4000M53, 16V4000M73, 16V4000M73L, 20V4000M93, 20V4000M93L;12VM53-231, 16VM73-231, 16VM73L-231, 20VM93-231, 20VM93-301, 20VM93L-207, 20VM93L-230;;Superseded;000934020000;304032020001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0287-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0288-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0644-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0645-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0303-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0304-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0657-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0658-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1012-01-40.webp, https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-1013-01-40.webp
RB-12V4000M40A-002430;;695;NUT M8 04-2 DIN439;12V4000M40A;12VM40A;;304035008003;5310121445088;;;;;;0.003 KGM;0.003 KGM;B M 8;;359;5185302185;12V4000M40A-0356-01.webp, 12V4000M40A-0356-02.webp, 12V4000M40A-0357-01.webp;12V4000M40A;;;Superseded;000439008201;304035008003;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-000387;;25;NUT 04-2;12V4000M40A;12VM40A;;308675016002;5310123635601;;;;;;0.017 KGM;0.017 KGM;B M 16 X 1,5;;74;5240500433;12V4000M40A-0074-01.webp;12V4000M40A;;;Superseded;000439016201;308675016002, 000936016001, 000439016203;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-002472;;70;PLUG-IN CIRC.BOARD;12V4000M40A;12VM40A;;504530989278;5998123857370;;;;;;0.026 KGM;0.026 KGM;;;366;5045309892;12V4000M40A-0366-01.webp;12V4000M40A;;;Superseded;5045309892/78;5045309892, 504530989278;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-16V4000M73-000277;;50;OIL SEPARATOR;16V4000M73;16VM73;;541010008010;2910123695793;;;;;;0.227 KGM;0.227 KGM;;;46;X00005363;16V4000M73-0046-01.webp;16V4000M73;;;Superseded;5410100163;5410100263, 541010008010;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/16V4000M73-0046-01-50.webp
RB-12V4000M40A-001520;;560;WELD-ON UNION;12V4000M40A;12VM40A;;700132040001;;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;202,300 G;202,300 G;45;;239;XS527200.00049;12V4000M40A-0238-01.webp;12V4000M40A;12VM40A-200;;Superseded;700132045001;700132040001;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001354;;930;PIPE ELBOW;12V4000M40A;12VM40A;;700160001012;4710123595784;;;188;CONNECTING HARDWARE FOR ENGINE OIL SUPPLY;188 CONNECTING HARDWARE FOR ENGINE OIL SUPPLY;0.116 KGM;0.116 KGM;KR 12;;221;X00024195;12V4000M40A-0220-01.webp;12V4000M40A;12VM40A-188;;Superseded;700160000013;700160001012, 0009902271, 3141800558;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-002153;;500;ELBOW;12V4000M53;12VM53;;700160001940;2815124104288;;;205;COOLANT COOLER ATTACHING H/WARE;205 COOLANT COOLER ATTACHING H/WARE;0.778 KGM;0.778 KGM;KR 40-B-MW;;259;XS593200.00076;12V4000M53-0259-01.webp;12V4000M53;12VM53-205;;Superseded;700160001040;700160001940;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/02/12V4000M53-0259-01-500.webp
RB-12V4000M40A-001752;;770;HOSE;12V4000M40A;12VM40A;;700160006100;4720123050790;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.153 KGM;0.153 KGM;1SC 6 CC 300;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;735038006102;5590702432, 700160006104, 700160006100, 700160006201, 700160006300, 700160006700, 700160006800, 735038006200;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001752;;770;HOSE;12V4000M40A;12VM40A;;700160006104;4720123050790;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.153 KGM;0.153 KGM;1SC 6 CC 300;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;735038006102;5590702432, 700160006104, 700160006100, 700160006201, 700160006300, 700160006700, 700160006800, 735038006200;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001953;;2860;HOSE;12V4000M53;12VM53;;700160006106;4720123113720;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;0.191 KGM;0.191 KGM;1SC 6 CC 500;;240;XS594200.00156;;12V4000M53;12VM53-200;;Superseded;735038006103;900274006113, 5901506235, 304R26714/1, 304R26716/1, 304R26715/1, 700160006802, 700160006107, 700160006106, 735038006203;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M53-001953;;2860;HOSE;12V4000M53;12VM53;;700160006107;4720123113720;;;200;COOLANT SYSTEM;200 COOLANT SYSTEM;0.191 KGM;0.191 KGM;1SC 6 CC 500;;240;XS594200.00156;;12V4000M53;12VM53-200;;Superseded;735038006103;900274006113, 5901506235, 304R26714/1, 304R26716/1, 304R26715/1, 700160006802, 700160006107, 700160006106, 735038006203;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001752;;770;HOSE;12V4000M40A;12VM40A;;700160006201;4720123050790;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.153 KGM;0.153 KGM;1SC 6 CC 300;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;735038006102;5590702432, 700160006104, 700160006100, 700160006201, 700160006300, 700160006700, 700160006800, 735038006200;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001752;;770;HOSE;12V4000M40A;12VM40A;;700160006300;4720123050790;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.153 KGM;0.153 KGM;1SC 6 CC 300;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;735038006102;5590702432, 700160006104, 700160006100, 700160006201, 700160006300, 700160006700, 700160006800, 735038006200;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
RB-12V4000M40A-001752;;770;HOSE;12V4000M40A;12VM40A;;700160006700;4720123050790;;;202;COOLANT CIRCUIT, GENERAL, HT CIRCUIT;202 COOLANT CIRCUIT, GENERAL, HT CIRCUIT;0.153 KGM;0.153 KGM;1SC 6 CC 300;;258;200.00600;12V4000M40A-0256-01.webp, 12V4000M40A-0256-02.webp, 12V4000M40A-0257-01.webp;12V4000M40A;12VM40A-202;;Superseded;735038006102;5590702432, 700160006104, 700160006100, 700160006201, 700160006300, 700160006700, 700160006800, 735038006200;;;https://milu-naval.mystagingwebsite.com/wp-content/uploads/2026/01/sin_imagen.jpeg
